,control,samp_size,OR,p_value,ci95_lower,ci95_upper
437,t2dControlEmerge,5000,1.2289586958512684,0.0002035594885988211,1.1029802709674374,1.3693259216538012
438,t2dControlEmerge,5000,1.160850511172975,0.00779100188897796,1.0411638435450818,1.2942957226618375
439,t2dControlEmerge,5000,1.2647668334459188,3.5064854689771175e-05,1.1321836706738382,1.4128760062691672
440,t2dControlEmerge,5000,1.238894170913483,0.0001290034572028269,1.1108783460869462,1.3816623324506454
441,t2dControlEmerge,5000,1.2337487481455933,0.00018748861336866524,1.105694643690524,1.3766332162651376
442,t2dControlEmerge,5000,1.1791534910579797,0.003928974095767344,1.0552405293800482,1.3176170899075268
443,t2dControlEmerge,5000,1.2726689478186484,2.0140192597483237e-05,1.139684071444027,1.4211712625671942
444,t2dControlEmerge,5000,1.1005730961853817,0.09841256894638742,0.9841938571722129,1.2307139810110923
445,t2dControlEmerge,5000,1.2799653560818345,1.3243383425905106e-05,1.14594470791082,1.42966000144677
446,t2dControlEmerge,5000,1.2938712878953185,4.098858651744425e-06,1.1599768950114497,1.4432209096917985
447,t2dControlEmerge,5000,1.2504748585860694,6.859649420382422e-05,1.1207960482534363,1.3951578205442323
448,t2dControlEmerge,5000,1.2764217173696408,1.3025201080992983e-05,1.1442974287150998,1.423801504476252
