,control,samp_size,OR,p_value,ci95_lower,ci95_upper
3061,t2dControlEmergeNoLab,10000,2.834063555589263,3.1028624067995135e-112,2.5773063948853605,3.116399452179428
3062,t2dControlEmergeNoLab,10000,2.788292307803919,1.921163229625335e-108,2.5355931207352445,3.0661756928509516
3063,t2dControlEmergeNoLab,10000,2.8120936255739446,4.847880634111916e-109,2.55568116222121,3.0942320489308055
3064,t2dControlEmergeNoLab,10000,2.9677477685567357,8.12603175044611e-119,2.6939669241590725,3.26935224734533
3065,t2dControlEmergeNoLab,10000,2.925421125881845,5.430935762356673e-115,2.654993645552888,3.2233933132346992
3066,t2dControlEmergeNoLab,10000,2.926040061633282,3.916917624010319e-119,2.6602636609733623,3.2183691293028707
3067,t2dControlEmergeNoLab,10000,2.873513643077963,3.407013268481799e-117,2.6151370737121318,3.157417918914077
3068,t2dControlEmergeNoLab,10000,2.911279449135053,2.2715504794945955e-117,2.646210744240615,3.2028998632867154
3069,t2dControlEmergeNoLab,10000,2.8707925763380073,1.7013437116897775e-113,2.608721941146682,3.1591906697172996
3070,t2dControlEmergeNoLab,10000,2.630091846035196,5.695201183051091e-97,2.3932474173194285,2.8903752568669616
3071,t2dControlEmergeNoLab,10000,2.6706443914081146,5.932928090706672e-100,2.4297950771944423,2.935367485226342
3072,t2dControlEmergeNoLab,10000,2.869268465022218,9.587659092258872e-111,2.604236231169803,3.1612729390040326
3073,t2dControlEmergeNoLab,10000,2.93872250189817,8.95292414344711e-119,2.670194130361001,3.234255459169585
3074,t2dControlEmergeNoLab,10000,2.6004937270070836,1.3464607909428626e-94,2.3663229817822033,2.857837952074474
3075,t2dControlEmergeNoLab,10000,2.9947181565786036,1.5825739418097628e-120,2.7179498867567884,3.2996696815639535
3076,t2dControlEmergeNoLab,10000,2.522115070553818,1.2924625630001949e-90,2.2978784915877646,2.7682335912894116
3077,t2dControlEmergeNoLab,10000,2.554835743073844,8.783437001655913e-93,2.327072718285662,2.8048911504992495
3078,t2dControlEmergeNoLab,10000,2.650131085179664,4.1091991854763674e-101,2.4144891765501595,2.9087704500172396
3079,t2dControlEmergeNoLab,10000,2.806959912390272,9.190405572264857e-108,2.5499857794532077,3.089830544645429
3080,t2dControlEmergeNoLab,10000,2.981285799130258,1.3247439053072862e-121,2.708179016608349,3.281934082491689
3081,t2dControlEmergeNoLab,10000,2.7625754284152824,6.670729253121934e-102,2.5067731120875423,3.044480954771544
3082,t2dControlEmergeNoLab,10000,2.6940976489370256,1.161609668179396e-100,2.449700862183193,2.962876918588137
3083,t2dControlEmergeNoLab,10000,3.107773802590343,3.6280416457676423e-128,2.8190233287323445,3.4261007738484857
3084,t2dControlEmergeNoLab,10000,2.7974835230677053,1.5737859182892652e-109,2.54434924826959,3.075801825224146
